duration,rms_mean,rms_std,spectral_centroid_mean,spectral_bandwidth_mean,spectral_flatness_mean,zcr_mean,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,chroma_std_mean,label,source
0.0805,0.008391608,0.0027859856,371.45449018051954,1093.3318215484321,0.0002691427,0.0013020833333333333,-688.8002,126.55962,63.898594,38.890453,19.279457,10.689453,4.533189,8.9125805,8.505726,11.648385,7.7635827,5.459987,4.0549417,0.07375536,sb,23M74M
0.0885625,0.004695288,0.0018833792,692.8469731130759,1394.9717460779457,0.0028786783,0.007161458333333333,-657.2656,115.14544,53.98782,42.91133,28.741692,14.640681,1.6607858,0.87357587,-2.2102687,-1.5943737,-2.4481082,1.2115868,-1.7404971,0.2139246,sb,23M74M
0.0725,0.006343982,0.0016122967,575.8648726728738,1337.5056229622337,0.0016726027,0.0028076171875,-672.40265,108.86922,48.22239,37.573917,23.608852,16.977383,9.242743,5.577897,0.5863929,1.4056629,1.6382586,6.4757214,6.7776623,0.11456555,sb,23M74M
0.3489375,0.004576429,0.0015150013,408.28054241518925,1164.1745686192205,0.00088868453,0.004241071428571428,-750.83,106.05033,72.0261,47.21152,22.245474,10.873766,2.7790067,7.972632,8.175847,8.227076,3.967592,7.1887274,3.2765818,0.17092834,mb,23M74M
0.1744375,0.004233209,0.0011715397,545.4337743278683,1244.4426980786957,0.0013171582,0.007541232638888889,-671.8123,138.24667,62.76454,25.98129,9.04047,5.769457,1.1003945,8.64056,11.113017,10.4351635,-0.2230373,-2.1790545,-2.7907732,0.20002216,mb,23M74M
0.1046875,0.0066388254,0.0018174483,517.4816382497239,1131.1949115037687,0.002336095,0.0022194602272727275,-669.8565,144.82451,67.07242,35.228905,8.955298,-0.6392677,-2.8345504,3.5554807,5.8815465,9.829177,7.154327,8.102741,4.1538367,0.13644424,mb,23M74M
0.1664375,0.004541132,0.0011459063,470.90244645233946,1196.066885878208,0.001002217,0.0048828125,-701.9623,118.5727,71.37918,46.918842,24.102669,15.122955,8.195504,11.048204,6.3013597,9.088655,0.16611509,4.381079,0.23476702,0.16684063,mb,23M74M
0.0698125,0.0058514806,0.0007546058,530.8941275442091,1316.2430684294309,0.0008798725,0.0004185267857142857,-666.70575,109.90682,49.868774,39.419193,26.703568,17.512775,11.042052,9.675566,6.832752,7.872654,4.0487094,5.176324,2.9098222,0.05242282,sb,23M74M
0.0778125,0.014641061,0.00435281,323.76307215651525,844.4394674985003,0.00032057587,0.0013427734375,-643.833,162.27527,73.76509,43.459484,27.3443,20.525635,14.427705,6.4590425,5.6853447,7.499832,6.4404593,6.12226,-1.522064,0.119950056,sb,23M74M
0.0698125,0.006465848,0.00081203814,443.9489767041324,1170.799000631065,0.00062426616,0.0033482142857142855,-664.399,118.79354,56.99233,40.62072,27.66685,24.304193,16.82964,14.94931,8.389082,6.648783,3.5163846,-0.9845983,-2.1459205,0.04633638,sb,23M74M
0.064,0.0009105958,8.695373e-05,954.8032812712378,1705.1682805871449,0.0061876443,0.010881696428571428,-716.7506,111.15204,51.179234,37.37672,20.429808,11.007196,3.3838902,0.379667,-2.2994022,0.9617265,0.16173962,2.0870073,-0.58372307,0.13551618,sb,23M74M
0.0670625,0.002673069,0.00038088384,766.8973869941398,1532.8802505060971,0.004595836,0.013950892857142858,-661.604,111.03943,48.035755,37.583473,21.531994,14.4771185,4.6417546,7.2709227,4.3909783,4.7282577,4.0383344,3.4504585,0.12647046,0.1014261,sb,23M74M
0.4240625,0.008080893,0.0048357756,277.2460478133805,995.0047173196367,0.00014093285,0.001816860465116279,-751.2422,103.49921,69.75345,48.18093,30.051928,18.505993,10.403556,10.352402,8.768869,11.649049,8.549369,10.17128,5.9286194,0.09669671,mb,23M74M
0.077875,0.0075921738,0.0030932252,369.6166388286831,1001.2708001538533,0.00030051533,0.002197265625,-693.36633,145.37704,69.02353,31.391914,9.404451,1.4001298,-0.89663935,6.713851,9.4741745,13.791542,9.6647415,9.026775,8.705725,0.085726015,sb,23M74M
0.0778125,0.0040650303,0.0017984548,523.8938373060034,1329.854545553959,0.00059195445,0.016357421875,-693.9569,108.72352,53.637535,44.922924,28.237984,22.040459,14.6157255,9.516504,1.730962,2.6192193,0.41348326,-0.0021488667,-0.4743241,0.18805335,sb,23M74M
0.064,0.0065167425,0.0022948526,573.7530156268691,1343.1610863970625,0.0009820478,0.005580357142857143,-648.94183,123.54967,49.08865,32.503735,15.56261,9.726672,7.3068776,10.218872,11.291572,10.940766,7.178262,4.1786504,1.0753317,0.05607846,sb,23M74M
0.0670625,0.0069762683,0.0033890016,545.5985879931184,1308.0677553194541,0.0006946199,0.004324776785714286,-645.3683,119.01555,46.827564,36.950367,26.447575,20.11987,12.140579,2.642685,-2.2383673,-1.3891896,-0.086625986,0.16412354,0.35071778,0.1621127,sb,23M74M
0.1180625,0.0029976694,0.00086269726,495.0742663976753,1181.596622140722,0.00042212894,0.009928385416666666,-740.6596,130.23029,80.12494,49.76601,17.39472,-0.7433037,-15.18714,-9.587444,-9.153445,1.4128221,4.8304386,14.09653,9.423527,0.12611467,mb,23M74M
0.365,0.003597409,0.00079765904,404.35796117176983,1136.3447418981589,0.00029254984,0.0048300253378378375,-736.65283,124.87682,80.60317,50.460686,21.146555,5.9984164,-9.033507,-6.532193,-7.297238,2.6281486,5.896467,11.053386,6.266622,0.13805152,mb,23M74M
0.603875,0.011018913,0.0060385196,286.4084301756617,799.0620352898799,0.00016526131,0.01032594774590164,-720.456,139.20679,98.231834,58.73,22.729252,-3.7499514,-17.596144,-19.718594,-12.821156,-3.773554,3.3465466,7.7501245,8.961144,0.22253631,mb,23M74M
0.064,0.0028172242,0.0005883923,850.7836013696988,1594.0034934400724,0.005004377,0.004185267857142857,-646.4107,113.75463,45.997578,35.359615,21.110437,14.249288,4.164211,1.8131446,-1.4929186,-1.5945933,-0.47494206,2.894462,4.826197,0.10517656,sb,23M74M
0.5045625,0.0054108337,0.0016502056,349.76536287087873,1045.5123472194475,0.00044868156,0.004729626225490196,-736.3543,118.92522,78.14752,53.281796,28.116247,9.425606,-5.3515396,-5.8537874,-4.8199115,4.0988107,4.7617946,10.46709,7.871176,0.16806471,mb,23M74M
0.06975,0.008814821,0.0008480975,547.3795792523813,1253.6092221767267,0.0010936756,0.0013950892857142857,-625.4181,124.383934,56.074863,40.55157,21.898348,9.770375,3.8252797,4.9913154,1.7070755,3.755667,2.2949388,1.2532921,-1.1947788,0.10934519,sb,23M74M
0.28175,0.004624593,0.0012172146,328.4029313790936,1048.1198021361045,8.653988e-05,0.00548895474137931,-760.4833,111.97877,80.96618,55.255455,31.257998,13.998416,-1.2632762,-0.5094997,-3.2025542,4.91725,2.0627809,4.1444445,-0.8678016,0.15459567,mb,23M74M
0.0725,0.0061926167,0.0015714305,742.8042882608928,1500.5998798920132,0.0023219585,0.006591796875,-588.71466,116.3636,22.857977,18.461452,10.492018,2.8975592,8.234817,12.426603,12.289366,15.935837,12.268707,10.710816,8.416502,0.072921865,sb,23M74M
0.067125,0.004335847,0.00060809805,569.3716949026505,1234.3419150104269,0.00090836233,0.0018136160714285715,-657.6185,143.46817,38.331524,19.375137,3.0982385,-5.9466205,-0.9595409,14.59688,19.111341,20.586283,11.836374,6.5537367,7.526672,0.10286686,sb,23M74M
0.064,0.008548526,0.0018113406,516.8126610633801,1270.4360169020536,0.00062214345,0.0005580357142857143,-638.11145,120.678535,28.350697,16.060808,6.8858256,2.5762863,3.6435483,12.297615,14.383829,16.522322,14.546614,11.596009,9.949634,0.04218626,sb,23M74M
0.064375,0.007960565,0.0019890517,632.9328357664328,1420.224184009288,0.0012740049,0.0,-602.6737,113.4734,21.400461,15.56697,10.19012,10.215022,11.645531,15.469087,14.54686,14.328677,11.36316,9.135443,6.064937,0.027685218,sb,23M74M
0.0805625,0.005741656,0.0012227574,539.9375501133501,1294.0154485307096,0.0011467494,0.0009765625,-685.4078,116.23675,39.00401,19.61277,6.255566,1.9276466,2.154094,11.938522,13.097582,14.897456,13.642695,14.392429,9.230643,0.06988464,sb,23M74M
0.155625,0.002889033,0.000626762,524.8748605340601,1277.821487056407,0.0006534426,0.0076904296875,-720.2263,121.0096,70.83273,43.592247,17.218204,7.6465664,-1.1821884,0.8945891,0.109429836,5.238716,2.0392733,4.1509266,-4.853733,0.22691107,mb,23M74M
0.0778125,0.0028566276,0.0006699121,658.2890918203799,1425.5320251255262,0.0015097121,0.0035400390625,-679.843,121.41229,54.507824,32.357998,12.534786,7.6206274,1.8604417,3.1565518,-0.034143448,2.6200907,1.1483836,4.4701447,3.2737033,0.17725812,sb,23M74M
0.0698125,0.0028135104,0.00046956041,767.5754015985992,1364.0082081074968,0.0032802548,0.006277901785714286,-626.24347,142.60797,38.020473,13.325702,-6.247353,-5.0216937,-6.6217756,3.7905457,7.6821885,11.9678755,10.672274,9.306285,5.2898383,0.11662086,sb,23M74M
0.064,0.0013354154,0.0003236118,1088.129048126689,1780.0093621911308,0.00883951,0.0037667410714285715,-663.52747,110.85255,24.019464,15.095672,7.297452,4.64598,6.6760335,12.073416,11.885543,15.267219,10.676727,9.855673,7.4724684,0.09716457,sb,23M74M
0.0778125,0.017575242,0.002782749,520.4923280154162,1196.7298564454345,0.0019142454,0.0006103515625,-597.2583,124.166245,39.71425,18.1931,7.7775607,6.63819,9.258588,11.752199,11.889961,12.680095,9.050918,5.8298492,5.2547135,0.064743705,sb,23M74M
0.064,0.0058294632,0.0010694304,773.2143799572029,1511.5089259626507,0.0032985252,0.004185267857142857,-603.3209,122.89628,46.057915,32.89195,16.601816,7.130891,1.6489303,-0.031980515,1.1483891,3.617109,5.372646,6.429633,6.139361,0.13335717,sb,23M74M
0.330125,0.014383365,0.0055829133,424.65921661000914,798.2456187599477,0.0008764814,0.0067210477941176475,-620.06146,177.98618,36.82574,17.733038,20.85086,8.557012,-4.7358465,10.46183,12.507429,8.419494,6.806693,5.8539696,7.833719,0.15972872,mb,23M74M
0.096625,0.015317569,0.0031169595,617.7501921465586,1092.1718411382521,0.00059310545,0.00703125,-497.854,169.66142,-13.034755,29.596537,24.40623,-5.9397745,0.93890715,20.168377,6.270381,7.2282095,10.1645975,4.5705996,0.084045455,0.11154034,sb,23M74M
1.6425,0.007232075,0.0044600856,352.1335868595189,939.0996114346492,0.00028278885,0.01005563446969697,-725.83813,134.76033,85.14578,51.847088,18.24464,-6.2940044,-13.679775,-9.03764,-3.7720664,5.01021,8.560115,10.3717785,8.233862,0.2426759,mb,23M74M
0.238875,0.00608216,0.0020167418,385.7502244564576,958.7924383281694,0.00042175283,0.010213216145833334,-718.62616,137.88585,82.827736,47.64915,17.239944,-2.7315032,-14.574489,-7.826265,-1.2376248,6.9904456,8.297244,9.533406,4.306009,0.23024707,mb,23M74M
0.0698125,0.008092992,0.0010223865,444.19842645772434,1143.8894611858514,0.0005756485,0.0011160714285714285,-638.2466,131.66132,58.526417,38.488434,20.213907,13.313722,8.590805,10.523698,9.415845,11.0084505,6.6391177,4.846546,0.6173063,0.07240405,sb,23M74M
0.1019375,0.011378527,0.0047675567,247.71522781708492,804.9531191690978,0.00010123453,0.0017755681818181818,-729.8534,138.2152,90.73402,57.967953,24.192717,10.708017,-0.21509933,1.8464411,4.5339923,5.467554,-0.52641577,-0.72318494,-6.8628373,0.09355236,mb,23M74M
0.1126875,0.011247045,0.0037086268,521.7066949542864,1002.4139595581906,0.0013901443,0.005696614583333333,-599.0047,176.63599,70.43676,27.248978,10.913021,13.115603,9.062202,5.5972214,1.4179453,1.6649171,-2.7883995,-0.8474472,-2.910101,0.11912602,mb,23M74M
0.24425,0.007386439,0.002353981,385.5550111554045,1111.054074348802,0.00080939516,0.001171875,-715.2037,107.44318,63.769512,43.336964,24.944374,14.570187,6.801668,9.279567,9.821482,11.447317,9.46873,9.353842,6.5712876,0.09884447,mb,23M74M
0.3435625,0.01658856,0.01125087,461.5353130053836,794.2980367844827,0.00045604896,0.015094866071428572,-600.32324,208.04852,40.19765,7.810769,1.6913408,0.7433359,7.6718297,11.806136,10.989392,11.25908,1.9473258,-0.5323592,-4.440311,0.2179621,mb,23M74M
0.2146875,0.0069000106,0.0043075127,487.6566080808306,953.3985036085552,0.0009156495,0.012251420454545454,-652.48425,171.11647,52.28146,17.658714,-4.914006,-11.351551,-8.856049,6.746904,15.893097,23.047363,16.917595,11.692542,1.4089005,0.21891432,mb,23M74M
0.064,0.0057892776,0.0018144076,1075.9697055381657,1369.4165204876367,0.008610079,0.017438616071428572,-501.81992,145.0572,-17.581783,3.3291187,-2.7258146,4.5975823,-8.337282,-5.6598444,17.292576,9.4093075,11.444959,13.334257,2.2652698,0.20591126,sb,23M74M
0.085875,0.004216538,0.0009139487,531.1386361519312,1257.2944562867315,0.00097270455,0.006293402777777778,-695.83826,123.71835,66.882614,44.27132,19.237244,8.0063715,0.41422462,2.194064,1.9025682,4.240664,4.135046,1.7308812,-0.61106205,0.1884923,sb,23M74M
0.781,0.0055054715,0.0025090338,350.0047342857096,1010.9700026393308,0.00015622286,0.007169699367088608,-738.0754,129.6369,87.02235,49.77582,16.081865,-4.5303893,-14.98408,-11.00576,-4.4335957,8.323299,12.935311,14.905642,10.6741,0.17017621,mb,23M74M
0.1825,0.0098722465,0.003637945,368.811434947913,1010.9591442774081,0.00084324455,0.0033408717105263158,-705.4532,117.72636,66.1064,39.88101,13.049489,1.7745552,-3.9950554,0.4956429,2.7032998,13.264554,15.134275,15.316551,10.967584,0.1457446,mb,23M74M
0.1690625,0.005983091,0.0012278884,481.1882350795055,933.4530808462997,0.0006893589,0.02131204044117647,-691.64233,155.23799,89.16593,44.718697,-0.28514227,-23.943481,-29.421694,-16.853506,-2.4886737,17.414743,22.681093,24.113108,10.801473,0.2364804,h,23M74M
0.064,0.003241466,0.0006577255,734.1617707613303,1361.9187243337112,0.0023209548,0.012974330357142858,-656.77405,132.38815,56.961323,33.14639,2.478706,-9.35171,-13.9332,-7.819215,0.5843792,11.722548,15.457332,16.02831,9.966429,0.22492774,sb,23M74M
0.2066875,0.009394287,0.0063257734,278.3064369170913,912.9917191500839,0.00027440747,0.0033482142857142855,-744.0183,121.58439,81.970955,51.993523,29.676552,14.514954,7.282952,8.248808,8.390464,10.663655,6.1173053,4.751789,2.21459,0.09371019,mb,23M74M
0.3623125,0.0063194046,0.002806077,379.168520234437,1075.4067283184297,0.0005706633,0.003985430743243243,-729.0169,119.88367,73.63788,45.310474,17.048172,4.7121305,-2.6368523,4.633187,7.2026706,14.391215,11.864011,9.2137165,3.5103817,0.12116318,mb,23M74M
0.2335,0.008907792,0.0017395195,454.0319069792454,886.3234972151553,0.0004899565,0.0078125,-647.1901,164.9632,55.766705,37.28886,12.606735,-16.7213,-21.010294,-1.6321894,2.3334544,10.083076,15.470757,16.693354,6.6534076,0.27053085,mb,23M74M
2.1873125,0.008462203,0.0049651763,307.0535670391714,844.7636645930991,0.00014553993,0.006497039098173516,-710.0367,151.30765,87.431274,41.442814,8.439553,-8.089038,-11.860895,-3.826443,6.252402,13.998553,12.665284,8.703641,2.3501885,0.18618327,mb,23M74M
0.0670625,0.015475805,0.0037414578,429.2531836395805,1191.894415371438,0.00037256716,0.0008370535714285714,-611.83075,112.45233,42.49432,29.93518,15.642879,9.268874,5.618126,8.217423,10.061936,12.668153,12.859635,11.6617985,8.429894,0.02997055,sb,23M74M
0.064,0.005902883,0.0015531698,772.3042097123007,1590.902025307314,0.0020521006,0.004743303571428571,-600.23334,107.97817,34.210407,23.495794,10.236575,6.9664,5.6801386,6.695173,8.756861,11.211602,10.017531,10.889165,9.208242,0.056314427,sb,23M74M
0.064,0.007385458,0.001516952,509.97645755093805,1256.4666132304149,0.0010026995,0.0005580357142857143,-657.3558,122.3408,60.41696,35.518116,16.127987,12.886165,6.7854004,9.769066,9.642092,10.230902,6.9931426,4.467326,-0.27725235,0.08801356,sb,23M74M
0.2254375,0.004490804,0.0016828744,505.2254321261595,1168.1025762473175,0.0009941041,0.010190217391304348,-693.01685,133.78853,60.79247,26.927475,6.997699,-1.8770226,-10.106492,0.20169243,9.92815,21.959538,14.049716,10.454851,3.4169726,0.1199209,mb,23M74M
0.217375,0.0051163933,0.00292745,472.8321078834046,1051.7318231521538,0.00032037168,0.010298295454545454,-704.70856,141.97731,49.082504,20.376184,4.8863616,-12.944046,-16.815153,10.81121,23.382204,26.910826,18.496191,11.281565,-2.4969513,0.24704094,mb,23M74M
0.198625,0.010592518,0.0042980663,373.85661033596654,1032.2766481119452,0.00085288176,0.001708984375,-688.3581,125.59835,64.59096,32.293617,10.809245,-3.3154514,-8.976095,2.5646589,12.889627,20.763428,17.88135,17.164717,5.882099,0.07730249,mb,23M74M
0.461625,0.007152486,0.0030441573,354.9317691093907,1035.0913422343576,0.00037857317,0.004030917553191489,-724.2096,116.041725,69.815384,38.634636,15.541235,4.942926,1.6222268,7.672527,12.929412,17.562498,13.251329,10.293316,5.5298133,0.15360385,mb,23M74M
1.089625,0.006056749,0.0023580932,337.2879452367114,1015.7137392609292,0.0001373914,0.004766341743119266,-738.8224,123.61765,74.24258,36.866886,9.898688,-2.3770897,-4.332303,8.041684,14.348907,20.984833,17.121824,15.156527,5.8317623,0.17102568,mb,23M74M
0.381125,0.010261436,0.005310323,269.08663954666343,862.6601441376954,0.000284458,0.0023537660256410255,-719.1827,133.212,75.52897,43.641052,21.5551,5.7840476,5.152957,13.725678,13.618968,12.413951,12.001812,8.655925,1.414928,0.12730472,mb,23M74M
0.064,0.0062200283,0.0006695165,511.9878756235556,1174.194539634634,0.00046092484,0.001953125,-656.1532,135.93149,7.8456774,-1.4003427,2.6476014,3.6351392,12.362276,27.582657,24.600763,19.322199,14.106186,13.88521,2.2634833,0.096432306,sb,23M74M
0.4025625,0.01270305,0.003969352,285.3030241456896,848.4210814298519,0.00048022167,0.0030249618902439025,-683.88184,139.9162,59.08478,32.962532,14.178907,4.368843,10.077045,17.387983,14.597128,14.909222,9.739533,5.162011,-0.1054333,0.12785326,mb,23M74M
0.0939375,0.006140515,0.0010958149,390.11492482775145,1074.5302555806945,0.00048291188,0.0005859375,-684.7999,134.64594,66.07042,39.937973,18.105125,11.995119,10.577101,12.725646,7.9370794,8.621444,5.725151,7.53131,3.0131881,0.07116109,sb,23M74M
0.365,0.004943608,0.001798921,407.04786390879656,1125.311859872535,0.000367876,0.0071790540540540545,-733.4939,119.52959,70.007,39.374176,15.286425,7.411475,1.0580174,6.8640733,8.036144,13.4085045,9.694889,8.359877,1.0468954,0.13631585,mb,23M74M
0.1234375,0.0066016978,0.0017717275,459.0666077486055,1096.9992271062706,0.0009820334,0.006084735576923077,-666.0758,136.1852,73.34697,46.674965,18.006142,9.011021,6.6685257,12.84411,12.342132,14.847565,11.595505,9.468664,2.6591132,0.11108499,mb,23M74M
0.14225,0.009637533,0.0020897982,288.128710005708,940.7507493383547,0.00012441419,0.0004557291666666667,-715.8414,130.39244,61.710102,17.402302,-6.1874075,-4.0938053,7.126547,16.772749,17.090668,20.624891,14.740416,12.36138,2.8151858,0.06253,mb,23M74M
0.542125,0.008930915,0.004979147,294.3869210577743,931.4509216954092,0.00042549404,0.0029474431818181817,-739.0956,124.68205,80.78977,44.879524,15.938425,0.03224014,-3.9330277,1.2041754,4.662296,11.381656,11.480987,10.077175,4.069003,0.15541385,mb,23M74M
0.3328125,0.0049277893,0.0015140306,366.7799830070007,1064.2469276220356,0.00026049267,0.008099724264705883,-734.3518,123.618996,80.80739,52.23288,22.028236,7.746098,-4.1710653,0.30381724,1.0160667,7.172837,3.4865286,7.352545,3.9393737,0.19463837,mb,23M74M
0.1985625,0.0052261413,0.0013578807,519.4662567275516,1140.4950751733072,0.0008029776,0.00537109375,-667.14484,138.25122,34.70802,7.027458,6.7210197,7.3073606,8.019167,20.446323,13.919783,11.776033,8.880756,12.015104,6.597522,0.15721595,mb,23M74M
0.096625,0.011024276,0.0026804928,212.15565176615883,794.6428913382546,4.649625e-05,0.00146484375,-728.3039,136.71625,79.8926,45.478386,19.426416,9.201544,2.1357799,6.3690157,11.536135,14.356066,13.883179,16.969315,8.063259,0.08213987,mb,23M74M
0.0725,0.007280224,0.0010357643,347.7074484433539,975.2107596795055,0.00031753574,0.0020751953125,-683.9625,138.48254,73.57554,44.854355,23.632639,14.459182,12.637981,14.113287,8.909099,9.242403,4.3215756,6.3569393,2.6721606,0.07724394,sb,23M74M
0.0724375,0.012433723,0.001920432,377.5013207019322,990.9070789207964,0.00039348283,0.001708984375,-644.4725,143.30779,69.69667,38.044827,20.103354,10.043117,4.9310465,3.7758167,-1.5577676,-0.53585935,-2.6190681,2.9450889,5.720276,0.17639785,sb,23M74M
0.1825,0.0032858562,0.0010033333,486.0952262646469,1248.80042540096,0.0008306076,0.004471628289473684,-727.0881,112.41455,67.449974,45.47859,22.643906,11.960365,1.1219544,8.571105,9.232551,11.574246,7.8737655,10.930351,5.282069,0.120669484,mb,23M74M
0.2979375,0.005462751,0.0012757966,372.03109348728464,1018.373611009099,0.0002625269,0.005598958333333333,-723.2986,127.95911,82.177124,55.230217,29.464018,15.205557,-0.72458595,-1.930772,-3.9158368,0.88291675,0.9311131,2.4572332,-6.0979514,0.19312817,mb,23M74M
0.38375,0.008577723,0.0029264947,291.94366243168275,933.9052026771842,0.0007784982,0.0035056089743589745,-739.45825,111.37261,72.741806,49.57152,30.64812,23.255857,17.819742,15.868477,12.336401,12.45236,7.5061502,4.843111,0.09636932,0.11936533,mb,23M74M
0.2656875,0.0045057614,0.0015312182,466.2663631619559,1245.7464739631323,0.0010957839,0.002097800925925926,-738.682,103.46603,56.21855,35.885582,16.760662,10.705004,4.628218,11.419059,11.31845,14.015745,12.031274,15.3547535,6.499817,0.13545845,mb,23M74M
0.064,0.008412082,0.0018332677,394.891398180509,1071.528385764804,0.000328279,0.0008370535714285714,-666.1286,136.1204,54.624348,23.308622,7.2001257,7.1662173,8.318025,8.354059,8.548839,15.925977,14.509145,12.982145,8.285322,0.090339124,sb,23M74M
